img_path,isCSD,isExtractable,isRgroup
S0143720813003380.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720813003380-gr1_lrg.jpg, Fig. 1.   X-ray crystal structure for  HQZn  .   
S014372081300394X.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S014372081300394X-gr1_lrg.jpg, Fig. 1.   Molecular structures of dyes.   
S0143720813003975.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720813003975-gr1_lrg.jpg, Fig. 1.   The molecular structure of the anionic dye Reactive Orange 16 (RO16).   
S0143720813004014.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720813004014-gr1_lrg.jpg, Fig. 1.   Ortep diagrams showing molecular structures of (a) 1 and (b) 2 with 30% probability thermal ellipsoids. Hydrogen atoms are not labeled.   
S0143720813003896.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720813003896-gr1_lrg.jpg," Fig. 1.   Molecular structures of pyridine–triphenylamine conjugated dyes (Py  2  -TPA)   n   (  n  = 1,2,4).   "
S0143720813003768.html,gr7,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720813003768-gr7_lrg.jpg," Fig. 7.   Optimized structures of the four dimers studied in this survey: RPT-9 (1), NAT-440 (2), NAT-622 (3) and SFO-346 (4).   "
S0143720813003495.html,sc1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720813003495-sc1_lrg.jpg, Scheme 1.   Synthesis of quinophthalone dyes and structures of the prepared pigments.   
S0143720813003495.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720813003495-gr1_lrg.jpg, Fig. 1.   Geometry-optimized structures of the synthesized dyes.   
S0143720813003598.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720813003598-gr1_lrg.jpg, Fig. 1.   The molecular structure of the curcumin derivatives  A  and  B  .   
S0143720813003598.html,gr2,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720813003598-gr2_lrg.jpg, Fig. 2.   Molecular structure of  A  and  B  showing 50% probability displacement.   
S0143720815000637.html,gr2,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720815000637-gr2_lrg.jpg, Fig. 2.   Molecular structure of the dyes described in this study  JM1  –  JM3  .   
S0143720815000674.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720815000674-gr1_lrg.jpg," Fig. 1.   Chemical structures of the laccaic acids, the principal chromophores of lac-dye.   "
S0143720815000698.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720815000698-gr1_lrg.jpg, Fig. 1.   The sketch map structure of  F1–F6  zinc-porphyrins dyes.   
S0143720815000698.html,gr3,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720815000698-gr3_lrg.jpg, Fig. 3.   The optimized structures of  F1–F6  obtained from B3LYP/6-31G(d).   
S0143720815000601.html,sc1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720815000601-sc1_lrg.jpg," Scheme 1.   Chemical structures of  BDCTMBT  ,  BDCTTMBT  ,  BDCTFBT  and  BDCTTFBT  .   "
S0143720815000601.html,gr6,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720815000601-gr6_lrg.jpg," Fig. 6.   (a)  J  -  V  characteristics of hole-only devices based on four OSMs compounds with a structure of ITO/PEDOT:PSS/OSMs:PC  61  BM/Au in the dark; (b)  J  -  V  curves of the hole-only devices in a double logarithmic scale, the solid lines are fitting plots of the data points by an SCLC model.   "
S0143720815000534.html,gr5,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720815000534-gr5_lrg.jpg, Fig. 5.   The energy level diagram of the device and the chemical structures of related materials.   
S0143720815000832.html,gr3,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720815000832-gr3_lrg.jpg, Fig. 3.   Partial X-ray crystal structure of the iron-squaraine complex (  4  ).   
S0143720815000832.html,gr4,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720815000832-gr4_lrg.jpg, Fig. 4.   Chemical diagram and partial X-ray crystal structure of the cobalt-squaraine complex (  5  ). Missing atoms are indicated as hollow circles.   
S0143720815000765.html,gr2,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720815000765-gr2_lrg.jpg, Fig. 2.   (a) Crystal structure of compound  4  with thermal ellipsoids at the 50% probability level. Intermolecular (b) and intramolecular (c) CH⋯π interactions of compound  4  .   
S0143720815000625.html,sc3,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720815000625-sc3_lrg.jpg, Scheme 3.   Contributing structures of squaraines 3a.   
S0143720815000704.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720815000704-gr1_lrg.jpg, Fig. 1.   Chemical structures of organic dyes.   
S0143720816302145.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816302145-gr1_lrg.jpg, Chart 1.   Molecular structures of  Pt5    Pt8.    
S0143720816302376.html,sc1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816302376-sc1_lrg.jpg, Scheme 1.   The chemical structures of these small molecules.   
S0143720816302807.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816302807-gr1_lrg.jpg," Fig. 1.   Structures of  WP5  ,  DAST  ,  D  ,  A  and  G  .   "
S0143720816302662.html,gr3,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816302662-gr3_lrg.jpg, Fig. 3.   Molecular structures and packing structures of  5b  (a) and  5c  (b). The hydrogen atoms in some pictures have been omitted for clarity.   
S0143720816302078.html,sc3,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816302078-sc3_lrg.jpg, Scheme 3.   Chemical structure of indoles  1a-i  bearing different electron donor and withdrawing groups synthesized and studied in this work.   
S014372081630208X.html,gr3,http://origin-ars.els-cdn.com/content/image/1-s2.0-S014372081630208X-gr3_lrg.jpg, Fig. 3.   (a) Molecular structure of Alq  3  (HCON(CH  3  )  2  ) showing 50% probability ellipsoid and (b) Packing diagram of Alq  3  (HCON(CH  3  )  2  ) view along b axis.   
S0143720816302236.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816302236-gr1_lrg.jpg, Fig. 1.   Molecular structure of the A-D-A and D(A-A′)  2  type SMs.   
S0143720816302364.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816302364-gr1_lrg.jpg, Fig. 1.   Structures of dyes.   
S014372081630225X.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S014372081630225X-gr1_lrg.jpg, Fig. 1.   Chemical structures of the new sensitizers C4  C12 and reference sensitizer PTZ-S.   
S0143720816302595.html,sc1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816302595-sc1_lrg.jpg," Scheme 1.   Chemical structures of  DCM-1  ,  DCMP-1  , and synthetic route to DHP derivatives.   "
S0143720816302595.html,gr7,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816302595-gr7_lrg.jpg," Fig. 7.   (a) Single-crystal structure of  DHP-2  with a solvent molecule CHCl  3  . Hydrogen atoms are omitted for clarity. (b) The molecular packing showing various hydrogen bonds in the single-crystal structure of  DHP-2  (green dashed lines). (For interpretation of the references to colour in this figure legend, the reader is referred to the web version of this article.)   "
S0143720816302753.html,sc1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816302753-sc1_lrg.jpg, Scheme 1.   Chemical structure of the synthesized dyes.   
S014372081630287X.html,gr5,http://origin-ars.els-cdn.com/content/image/1-s2.0-S014372081630287X-gr5_lrg.jpg, Fig. 5.   The tandem mass spectrum of the ACAIN-KAC adduct. The fragment ions marked by asterisks are generated with the loss of NH  3  from the corresponding product ions. Figure inset shows the structures of the ACAIN and the KAC and the possible generated fragment ions of the KAC molecule.   
S014372081630287X.html,gr7,http://origin-ars.els-cdn.com/content/image/1-s2.0-S014372081630287X-gr7_lrg.jpg," Fig. 7.   Electronic energies of the S  1  structure of ACAIN (in hexane) in its S  0  , S  1  and T  1  (T  1  (S  1  )) electronic states. The other two energies correspond to the two triplet minima. The lines are approximations of the S  1  (···) and T  1  (---) potential energy surfaces.   "
S0143720816302881.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816302881-gr1_lrg.jpg, Fig. 1.   The structural unit of betacyanins (betanidin) is shown together with a general structure for betaxanthins and betalamic acid.   
S0143720816302881.html,gr3,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816302881-gr3_lrg.jpg, Fig. 3.   HPLC analysis profile for lysine-betaxanthin reaction media. Full scale is A = 0.3 absorbance units. Elution was followed at 480 nm. 5 μL were injected with a concentration of 67 μM. Inset: Structures for the two plausible adducts of lysine-betaxanthin.   
S014372081630239X.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S014372081630239X-gr1_lrg.jpg," Fig. 1.   (a) General (ABX  3  ) crystal structure of organometal halide perovskite (CH  3  NH  3  PbI  3  ). (b) Molecular electrostatic potential surface diagrams of MeOH, EtOH, n-PrOH, and n-BuOH.   "
S0143720816302674.html,gr2,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816302674-gr2_lrg.jpg, Fig. 2.   (A) ORTEP drawing of single-crystal structure of EE-HPB-CHO (deletion of the hydrogen atom for clarity); (B) Packing structure of EE-HPB-CHO single crystal; (C) Intermolecular interactions of EE-HPB-CHO; (D) ORTEP drawing of single-crystal structure of ZZ-HPB-CHO (deletion of the hydrogen atom for clarity); (E) Packing structure of ZZ-HPB-CHO single crystal; (F) Intermolecular interactions of ZZ-HPB-CHO.   
S0143720816302200.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816302200-gr1_lrg.jpg, Fig. 1.   Structures of investigated compounds with C3 symmetry.   
S0143720816302303.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816302303-gr1_lrg.jpg," Fig. 1.   Chemical structures of six investigated indolo[3,2-  b  ]carbazole compounds.   "
S0143720816302868.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816302868-gr1_lrg.jpg," Fig. 1.   (a) Structure of  Basic Red  1:1; (b) Structure of  Basic Violet  11:1, (c) Structure of  SMA    ®   2000, (d) Structures of  SMA    ®   17352 and  SMA    ®   2625, (e) Synthetic pathway used for fluorescent dispersions.   "
S0143720816302340.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816302340-gr1_lrg.jpg," Fig. 1.   Crystal structure of the hydroxyapatite (a.) and the position of the main chromophore, intrachannel linear anion [O-Cu-O]  −  (b.).   "
S0143720816302339.html,sc1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816302339-sc1_lrg.jpg, Scheme 1.   Molecular structures of  DPP  -  TPE  -(  1  -  4  ).   
S0143720816302285.html,sc1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816302285-sc1_lrg.jpg, Scheme 1.   Molecular structures of the studied model chromophores (  1  –  4  ).   
S0143720816302224.html,sc1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816302224-sc1_lrg.jpg," Scheme 1.   Molecular structures of Cz(BT-T-3Cz)  2  , TPA(BT-T-3Cz)  3  and SF(BT-T-3Cz)  4  .   "
S0143720816302741.html,sc1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816302741-sc1_lrg.jpg, Scheme 1.   Molecular structures of the precursor and PAGs.   
S0143720816302625.html,sc2,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816302625-sc2_lrg.jpg, Scheme 2.   Synthesis and chemical structures of PBDT-TDTQx and PBDT-TTDTQx.   
S0143720816302315.html,gr2,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816302315-gr2_lrg.jpg, Fig. 2.   Chemical structures of organic semiconductors  1  –  5.    
S0143720816302315.html,gr4,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816302315-gr4_lrg.jpg, Fig. 4.   (a) DPV-derived oxidation potential of  1  –  5  and (b) HOMO and LUMO energy levels of compounds  1  –  5  . (c) DFT-derived molecular orbital contours. (d) Optimized molecular structures of  1  –  5  with dihedral angles.   
S0143720813002878.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720813002878-gr1_lrg.jpg, Fig. 1.   The chemical structure of Solvent black B.   
S0143720813003227.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720813003227-gr1_lrg.jpg," Fig. 1.   Structures of 6,11-dialkynyl substituted indenoanthracenes.   "
S0143720813003227.html,gr2,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720813003227-gr2_lrg.jpg," Fig. 2.   The two independent molecules in the asymmetric unit of indenoanthracene  8ba  . The displacement ellipsoids are drawn at 25% probability level (left). Crystal structure of  8ba  , showing the formation of a dimer in the unit cell (right).   "
S0143720813002969.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720813002969-gr1_lrg.jpg, Fig. 1.   Molecular structures of porphyrin sensitizers.   
S0143720813003410.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720813003410-gr1_lrg.jpg, Fig. 1.   The structures of BTAs chosen for the present study.   
S0143720813002817.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720813002817-gr1_lrg.jpg, Fig. 1.   Structure of pyrene–BODIPY substituted (  3  and  4  ) cyclic phosphazenes.   
S0143720813003161.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720813003161-gr1_lrg.jpg, Fig. 1.   Chemical structure of cucurbit[7]uril (A) and zinc phthalocyanine (B) with atom assignments.   
S0143720813003318.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720813003318-gr1_lrg.jpg, Fig. 1.   Molecular structure of triphenylamine and carbazole dyes containing a cyanoacrylic acid as an electron-withdrawing anchoring group.   
S0143720813003318.html,gr2,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720813003318-gr2_lrg.jpg, Fig. 2.   Molecular structure of some dyes containing a pyridine ring as an electron-withdrawing-injecting anchoring group.   
S0143720813003318.html,gr3,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720813003318-gr3_lrg.jpg, Fig. 3.   X-ray structure of  6a  .   
S0143720813002763.html,gr3,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720813002763-gr3_lrg.jpg," Fig. 3.   Superimposed geometric structures of  τ  -HCTH/6-31 + G(d,p) optimized  B30a  and  B30b  molecules.   "
S0143720813003197.html,gr7,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720813003197-gr7_lrg.jpg," Fig. 7.   Device configuration and energy band diagram of the OLEDs, and the molecular structures of the compounds used.   "
S0143720813003355.html,sc1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720813003355-sc1_lrg.jpg," Scheme 1.   Molecular structures of 3T-2CN, 4T-2CN and PTCDA.   "
S0143720813002829.html,sc1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720813002829-sc1_lrg.jpg," Scheme 1.   Representation of the molecular structure of the free base 5,10,15,20-tetrakis (1,3-dimethylimidazolium-2-yl porphyrin) tetraiodide.   "
S0143720813002829.html,gr3,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720813002829-gr3_lrg.jpg, Fig. 3.   Structure of H  2  TDMImP in (A) continuum dielectric environment and (B) continuum dielectric plus two ethanol molecules. The distortion of the ring generated by the presence of explicit ethanol molecules can be clearly seen. The hydrogen atoms were excluded for sake of clarity.   
S0143720813003239.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720813003239-gr1_lrg.jpg, Fig. 1.   List of flavonol and flavonol conjugate structures; Gly refers to glycoside. The basic flavonol (3-hydroxyflavone) aglycone structure is shown at the upper left; the structure of the most common glycoside monosaccharide units at the upper right.   
S0143720813002805.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720813002805-gr1_lrg.jpg, Fig. 1.   Molecular structures of the disperse dyes used.   
S0143720813002799.html,gr5,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720813002799-gr5_lrg.jpg," Fig. 5.   Electroluminescence spectra of electrophosphorescent devices ITO/CuI/  BIPC  s:  Ir(Fppy)    3   /  TCz1  /Ca/Al (a), chemical structure of  Ir(Fppy)    3   (b), CIE chromaticity diagram and photo of the electrophosphorescent device based on  BIPC3  :  Ir(Fppy)    3   (c).   "
S0143720813003264.html,sc1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720813003264-sc1_lrg.jpg, Scheme 1.   Synthetic routes and molecular structures of NI‒Cz and NI‒TPA.   
S0143720813002787.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720813002787-gr1_lrg.jpg, Fig. 1.   Molecular structure of cobalt(II) tetracarboxyphthalocyanine (Co(II)MPc).   
S0143720813003343.html,gr5,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720813003343-gr5_lrg.jpg, Fig. 5.   Structure of the pyranoanthocyanin pigments studied (  1  –  15  ).   
S0143720814002782.html,sc1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720814002782-sc1_lrg.jpg, Scheme 1.   Structures of the difluoroboron diketonates  1b  –  3b  and dicyanoboron diketonates  1c  –  3c  .   
S0143720814002769.html,gr2,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720814002769-gr2_lrg.jpg, Fig. 2.   Proposed structure of poly(PdTAPc) formed on the electrode.   
S0143720814002824.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720814002824-gr1_lrg.jpg, Fig. 1.   Structures of the light-harvesting molecules  PDI-PD  and  PDI-NB  (Inset: Fluorescence spectra of  PDI-NB  (a) and  PDI-PD  (b) at various pH values).   
S0143720814002459.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720814002459-gr1_lrg.jpg," Fig. 1.   Resonance structures of Rhodamine-Like compound, 3 and 4 are conformational isomers and 5, 2 are configurational isomers.   "
S0143720814003003.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720814003003-gr1_lrg.jpg, Fig. 1.   Chemical structures of  ID7–ID9  and reference dye  ID1  .   
S0143720814002757.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720814002757-gr1_lrg.jpg," Fig. 1.   (a) Molecular structure of Pz  4a  showing the orientation of pyrrole β,β-substituents. Hydrogen atoms are omitted for clarity. (b) Centrosymmetric dimeric associate formed by interdigitated complex molecules in  4a  . Atoms of the encapsulated phenyl ring of unit D are indicated as spheres of arbitrary radii.   "
S0143720814002423.html,gr5,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720814002423-gr5_lrg.jpg, Fig. 5.   Schematic structures of bis-cyclometalated iridium (III) complexes  1  –  6  .   
S0143720814002800.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720814002800-gr1_lrg.jpg, Fig. 1.   Structure of thionine dye.   
S0143720814002575.html,sc1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720814002575-sc1_lrg.jpg, Scheme 1.   The structures of compounds  1  –  3  .   
S0143720814002575.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720814002575-gr1_lrg.jpg, Fig. 1.   The crystal structure of compounds  3  .   
S0143720814002526.html,gr4,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720814002526-gr4_lrg.jpg, Fig. 4.   Perspective view of the packing structure of compound  2  .   
S0143720814002435.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720814002435-gr1_lrg.jpg," Fig. 1.   Structure of a D–π–D chromophore based on a 9,9-bisoctyl-fluorene core with reported TPA of 1140 GM   [14]   .   "
S0143720814002903.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720814002903-gr1_lrg.jpg, Fig. 1.   Structures of target compound  1  and  2.    
S0143720814002538.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720814002538-gr1_lrg.jpg," Fig. 1.   The molecular structures of LF, RF and FMN.   "
S0143720814002381.html,sc1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720814002381-sc1_lrg.jpg, Scheme 1.   Synthetic routes and chemical structures of complexes  1  –  4  .   
S014372081400240X.html,sc1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S014372081400240X-sc1_lrg.jpg," Scheme 1.   Structures of sensitizers, co-initiators and monomer.   "
S0143720814002599.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720814002599-gr1_lrg.jpg, Fig. 1.   Chemical structures of AlClPc (a) and GaClPc (b).   
S0143720814003209.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720814003209-gr1_lrg.jpg, Fig. 1.   Predicted equilibrium structures of the 6AC–(H  2  O) hydrogen-bonded complexes in the ground state S  0  .   
S0143720814003209.html,gr2,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720814003209-gr2_lrg.jpg, Fig. 2.   Predicted equilibrium structures of the hydrogen-bonded complexes of the 6AC molecule with water molecules in the ground state S  0  .   
S0143720814002848.html,sc1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720814002848-sc1_lrg.jpg, Scheme 1.   Chemical structures of compounds  3a–3f  .   
S0143720814003842.html,gr9,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720814003842-gr9_lrg.jpg, Fig. 9.   Crystal structure of compound  3a  (CCDC 998356). Left: ORTEP drawing. Right: A 3D-stacking structure of  3a  .   
S0143720814003635.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720814003635-gr1_lrg.jpg, Fig. 1.   X-ray crystal structure of probe  1  .   
S0143720814003313.html,sc1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720814003313-sc1_lrg.jpg," Scheme 1.   Synthesis route of PBPA and chemical structure of PTB7, PFN.   "
S0143720814003933.html,gr3,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720814003933-gr3_lrg.jpg, Fig. 3.   Molecular structures of (A) PTZ and (B) SQ photosensitizers. (C) The molecular structures of the DCM-pyran fluorescent material. (D) The photograph of the quasi-solid electrolytes with different amounts of DCM-pyran.   
S0143720814004045.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720814004045-gr1_lrg.jpg," Fig. 1.   Chemical structures of D149, D205,  JY04  , and  JY05  .   "
S0143720814003659.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720814003659-gr1_lrg.jpg, Fig. 1.   Structures of the target compounds.   
S0143720814003830.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720814003830-gr1_lrg.jpg, Fig. 1.   The structure of the formazan derivatives.   
S0143720814003830.html,gr2,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720814003830-gr2_lrg.jpg," Fig. 2.   The optimized structures of (a)  1  , (b)  2  and (c)  3  molecules.   "
S014372081400299X.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S014372081400299X-gr1_lrg.jpg, Fig. 1.   The chemical structure of (a) the styryl pyridinium chromophore DAST and (b) the previously studied styryl quinolinium chromophore.   
S014372081400299X.html,gr2,http://origin-ars.els-cdn.com/content/image/1-s2.0-S014372081400299X-gr2_lrg.jpg, Fig. 2.   Chemical structures of the investigated styryl quinolinium chromophores.   
S014372081400299X.html,gr3,http://origin-ars.els-cdn.com/content/image/1-s2.0-S014372081400299X-gr3_lrg.jpg," Fig. 3.   Chemical structures of the dimethylquinolinium (DMQ) derivatives, as well as dimethylpyridinium (DMP) as in the DAST reference compound. The asterisk presents the activated methyl group which forms a double bond with the aldehyde in the condensation reaction.  1  H NMR chemical shifts of the activated methyl group are indicated as a measure of acceptor strength (see   Fig. 4   ).   "
S0143720814003647.html,sc2,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720814003647-sc2_lrg.jpg, Scheme 2.   The structure of standard dye N719.   
S0143720814002861.html,sc1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720814002861-sc1_lrg.jpg," Scheme 1.   Schematic molecular structures of 5,15-bisferrocenyl-porphyrinato zinc (ZnPorFC  2  ) and 4,4′-bipyridine.   "
S0143720814004112.html,gr7,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720814004112-gr7_lrg.jpg," Fig. 7.   Molecular structure of ring-closed form (a), ring-opened carbocationic form (b), and ring-opened iminium forms (c) of BF dye. The form (a) is colourless, but the forms (b) and (c) are coloured.   "
S0143720814003994.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720814003994-gr1_lrg.jpg," Fig. 1.   Structure of dipyrrin  1  and 4,4-difluoro-4-bora-3a,4a-diaza-  s-  indacene (boron dipyrromethene complex)  2  .   "
S0143720814003994.html,gr5,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720814003994-gr5_lrg.jpg," Fig. 5.   Typical structures of 3,3′-bis(dipyrrin) complexes: [ML] – mononuclear complex  [37]  ,  [38]  and  [39]  ; [M  2  L  2  ] – binuclear double helical complex  [23]  ,  [31]  ,  [34]  ,  [35]  and  [36]  ; [M  2  LX  2  ] – binuclear heteroleptic complex (X – any other ligand); [M  2  L  3  ] – binuclear triple-stranded helicate  [33]  ,  [40]  and  [41]  ; [M  3  L  3  ] – trinuclear molecular triangle   [42]   ; [M  4  L  4  ] – [2 × 2] grids   [43]   ; [M  6  L  6  ] – hexagon structure (six-core molecular hexagon)   [43]   .    – metal ion. H atoms and peripheral groups are omitted for clarity. Coordination core is tetrahedron.   "
S0143720814003994.html,gr6,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720814003994-gr6_lrg.jpg," Fig. 6.   Structures of binuclear homoleptic [M  2  L  2  ] helicates  [46]  ,  [47]  ,  [48]  ,  [49]  ,  [50]  and  [51]  .   "
S0143720814003787.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720814003787-gr1_lrg.jpg," Fig. 1.   The structures of dyes  WQ-1  ,  WQ-2.    "
S0143720814003787.html,gr6,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720814003787-gr6_lrg.jpg," Fig. 6.   The structures of reference dyes  WQ  –  R1  ,  WQ  –  R2.    "
S0143720814003763.html,gr2,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720814003763-gr2_lrg.jpg," Fig. 2.   Normalized optical absorption (abs.) and PL spectra of  2T  (a, c) and  3T  (b, d) in dilute THF solutions (a, b) and thin solid film (c, d); the inserted photographs were taken under visible light and 365 nm UV excitation in solution (up) and thin film (down). Normalized EL spectra of OLED device of  2T  (e) and  3T  (f); the inserts are the photograph of OLED device luminescence (right) and the molecular structures of 2T and 3T (left).   "
S014372081400391X.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S014372081400391X-gr1_lrg.jpg," Fig. 1.   Molecular structures of the  CSORG1  ,  CSORG2  ,  CSORG3  and  CSORG4  sensitizers.   "
S014372081400391X.html,gr9,http://origin-ars.els-cdn.com/content/image/1-s2.0-S014372081400391X-gr9_lrg.jpg, Fig. 9.   Optimized molecular structure for dye@TiO  2  .   
S0143720814003532.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720814003532-gr1_lrg.jpg, Fig. 1.   Chemical structure of Basic Blue 41.   
S0143720814004008.html,sc1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720814004008-sc1_lrg.jpg, Scheme 1.   Synthetic routes and chemical structures of complexes  1  –  3  .   
S0143720814004008.html,gr4,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720814004008-gr4_lrg.jpg, Fig. 4.   Molecular structure of complex  3  . Thermal ellipsoids are drawn at 30% probability. The solvent molecules and H atoms have been omitted for clarity.   
